600545,20190102,0
600549,20190104,0
600550,20190103,0
600552,20190107,0
600558,20190104,0
600561,20190104,0
600562,20190104,0
600565,20190104,0
600566,20190108,0
600568,20190107,0
600569,20190104,1
600570,20190104,1
600571,20190104,0
600573,20190107,0
600575,20190108,0
600576,20190107,0
600577,20190104,0
600578,20190104,0
600580,20190107,0
600581,20190104,1
600583,20190109,0
600584,20190107,0
600585,20190107,1
600586,20190107,0
600588,20190103,1
600589,20190107,0
600590,20190104,0
600592,20190107,0
600594,20190107,0
600595,20190104,0
600596,20190107,0
600599,20190104,0
600601,20190107,0
600602,20190104,0
600606,20190104,1
600608,20190104,0
600609,20190107,0
600610,20190103,0
600611,20190104,0
600613,20190107,0
600616,20190104,0
600618,20190107,0
600621,20190104,0
600623,20190104,1
600626,20190104,0
600628,20190104,0
600630,20190104,0
600633,20190104,0
600635,20190107,0
600636,20190104,1
600638,20190104,0
600639,20190104,0
600640,20190102,0
600642,20190103,1
600643,20190104,0
600644,20190102,0
600645,20190102,0
600649,20190104,0
600650,20190104,0
600651,20190107,0
600653,20190104,1
600657,20190107,1
600661,20190115,0
600662,20190104,0
600663,20190107,1
600665,20190104,0
600666,20190107,0
600667,20190107,0
600668,20190108,0
600671,20190104,0
600673,20190104,1
600676,20190104,0
600679,20190107,0
600682,20190107,0
600685,20190103,0
600686,20190108,0
600687,20190104,0
600688,20190103,0
600690,20190109,1
600691,20190104,0
600694,20190104,0
600698,20190104,0
600699,20190201,1
600701,20190103,0
600702,20190115,0
600703,20190201,1
600704,20190104,0
600705,20190104,1
600706,20190107,0
600707,20190108,0
600708,20190107,1
600710,20190107,0
600711,20190104,0
600712,20190104,0
600713,20190107,0
600714,20190104,0
600716,20190104,1
600717,20190103,0
600719,20190103,0
600720,20190108,1
600722,20190107,0
600723,20190104,0
600725,20190103,0
600726,20190104,0
600727,20190109,0
600728,20190107,1
600731,20190107,0
600733,20190108,0
600734,20190102,0
600735,20190108,0
600736,20190104,0
600743,20190104,0
600744,20190104,0
600745,20190124,1
600746,20190104,0
600751,20190104,0
600753,20190107,0
600754,20190109,1
600757,20190104,0
600758,20190107,0
600759,20190107,0
600760,20190104,0
600761,20190107,1
600763,20190118,1
600765,20190103,1
600766,20190103,0
600768,20190104,0
600769,20190104,0
600770,20190107,0
600773,20190107,0
600777,20190107,1
600778,20190109,0
600780,20190104,0
600781,20190116,0
600783,20190104,0
600789,20190108,0
600790,20190104,0
600791,20190104,0
600792,20190104,0
600793,20190104,0
600794,20190102,0
600796,20190107,0
600797,20190104,0
600798,20190104,0
600800,20190104,0
600801,20190104,1
600802,20190104,0
600804,20190107,0
600805,20190104,0
600811,20190104,0
600812,20190108,0
600814,20190107,0
600815,20190107,0
600816,20190104,0
600818,20190109,0
600821,20190107,0
600823,20190104,1
600824,20190104,0
600825,20190104,0
600826,20190104,0
600827,20190104,0
600828,20190102,0
600829,20190107,0
600830,20190104,0
600831,20190107,0
600835,20190104,1
600836,20190104,0
600837,20190104,1
600838,20190104,0
600839,20190104,0
600841,20190111,0
600843,20190107,0
600844,20190107,0
600846,20190107,0
600850,20190104,0
600853,20190108,0
600854,20190107,1
600855,20190103,1
600856,20190104,0
600857,20190114,0
600859,20190109,1
600860,20190109,0
600862,20190103,1
600864,20190103,0
600865,20190107,0
600866,20190107,0
600871,20190104,0
600876,20190104,0
600879,20190103,0
600880,20190107,0
600881,20190104,0
600883,20190107,0
600885,20190107,0
600888,20190107,0
600889,20190107,0
600893,20190103,1
600894,20190107,0
600901,20190104,0
600903,20190108,0
600908,20190104,1
600909,20190103,0
600926,20190104,1
600933,20190107,0
600936,20190107,0
600939,20190104,0
600958,20190103,0
600959,20190104,0
600960,20190107,0
600961,20190108,0
600962,20190107,0
600963,20190107,0
600966,20190107,0
600967,20190103,0
600969,20190107,1
600971,20190104,1
600973,20190104,0
600975,20190107,1
600976,20190107,0
600978,20190104,0
600979,20190104,0
600980,20190107,0
600981,20190104,0
600983,20190107,0
600984,20190108,1
600986,20190104,0
600987,20190108,0
600990,20190104,0
600992,20190104,0
600993,20190104,0
600995,20190104,0
600997,20190107,0
601000,20190107,1
601001,20190107,0
601002,20190107,0
601005,20190108,1
601007,20190107,1
601008,20190104,0
601009,20190104,1
601010,20190107,0
601011,20190104,0
601012,20190107,1
601015,20190107,0
601016,20190107,1
601018,20190104,0
601020,20190104,0
601021,20190116,1
601028,20190107,0
601038,20190116,0
601058,20190104,0
601086,20190107,0
601088,20190104,1
601099,20190103,0
601106,20190107,0
601108,20190104,0
601116,20190104,0
601126,20190103,0
601137,20190107,0
601139,20190107,0
601163,20190107,0
601166,20190104,1
601168,20190104,0
601169,20190104,0
601179,20190104,1
601186,20190211,0
601188,20190108,0
601198,20190104,0
601199,20190107,1
601208,20190104,0
601211,20190103,1
601212,20190104,0
601216,20190104,0
601218,20190104,0
601222,20190110,0
601225,20190104,1
601226,20190104,0
601231,20190128,1
601233,20190107,1
601258,20190104,0
601318,20190109,1
601333,20190102,1
601360,20190107,0
601366,20190104,0
601368,20190107,0
601369,20190107,0
601375,20190103,0
601377,20190104,1
601388,20190107,0
601515,20190108,1
601518,20190107,0
601519,20190104,0
601555,20190103,0
601566,20190211,0
601567,20190107,0
601579,20190110,0
601588,20190104,0
601595,20190107,0
601599,20190107,0
601607,20190115,0
601608,20190104,0
601611,20190104,1
601616,20190104,1
601618,20190211,1
601633,20190107,1
601666,20190104,0
601668,20190118,0
601677,20190107,0
601688,20190103,1
601717,20190107,0
601718,20190104,0
601777,20190108,0
601788,20190104,1
601789,20190107,0
601799,20190109,1
601808,20190115,0
601811,20190108,0
601838,20190104,0
601857,20190104,0
601858,20190107,0
601866,20190104,0
601872,20190107,1
601878,20190104,0
601880,20190107,1
601881,20190104,1
601882,20190107,0
601890,20190103,0
601898,20190103,0
601899,20190131,1
601908,20190108,1
601918,20190104,0
601919,20190103,0
601929,20190107,0
601949,20190107,0
601958,20190104,0
601966,20190107,1
601968,20190104,1
601969,20190114,0
601985,20190103,0
601992,20190111,0
601996,20190104,1
601997,20190104,1
601999,20190107,0
603000,20190104,1
603002,20190104,0
603003,20190107,0
603007,20190107,0
603008,20190104,0
603009,20190108,0
603011,20190107,0
603015,20190104,0
603016,20190102,0
603017,20190104,0
603018,20190107,0
603019,20190104,0
603020,20190108,0
603021,20190109,0
603022,20190107,0
603023,20190107,0
603027,20190115,1
603028,20190115,1
603029,20190115,0
603030,20190115,1
603031,20190107,0
603033,20190103,0
603036,20190107,0
603037,20190104,0
603038,20190104,0
603056,20190116,0
603063,20190108,0
603066,20190109,0
603067,20190107,0
603069,20190107,0
603077,20190104,0
603078,20190211,1
603079,20190109,0
603080,20190108,0
603085,20190109,0
603088,20190107,0
603089,20190104,0
603090,20190104,0
603099,20190104,0
603100,20190104,1
603110,20190107,0
603111,20190104,0
603116,20190104,1
603117,20190104,0
603126,20190107,0
603127,20190115,1
603129,20190107,1
603136,20190104,0
603139,20190107,0
603156,20190121,0
603159,20190104,0
603165,20190107,1
603166,20190107,0
603168,20190131,1
603180,20190116,1
603181,20190104,1
603183,20190212,1
603186,20190107,1
603188,20190107,0
603189,20190107,0
603198,20190107,1
603203,20190104,1
603218,20190104,0
603225,20190104,0
603226,20190107,0
603227,20190107,0
603229,20190108,0
603232,20190104,0
603233,20190117,0
603239,20190211,1
603260,20190118,1
603266,20190107,0
603268,20190123,0
603269,20190104,0
603277,20190115,0
603286,20190104,0
603289,20190104,0
603298,20190102,0
603299,20190108,1
603300,20190104,0
603308,20190107,1
603309,20190107,0
603311,20190104,0
603316,20190109,0
603318,20190111,0
603319,20190104,0
603320,20190212,1
603323,20190104,1
603329,20190201,1
603330,20190129,1
603333,20190104,1
603337,20190104,0
603355,20190102,0
603357,20190211,1
603358,20190108,0
603360,20190107,1
603369,20190107,1
603383,20190104,0
603385,20190111,1
603386,20190107,0
603393,20190108,0
603398,20190104,0
603416,20190104,0
603444,20190102,0
603456,20190109,1
603488,20190104,0
603496,20190107,0
603500,20190107,0
603508,20190104,0
603515,20190107,0
603517,20190104,1
603518,20190107,0
603527,20190111,0
603536,20190104,0
603538,20190116,0
603555,20190107,0
603566,20190107,0
603569,20190104,0
603577,20190103,0
603580,20190104,0
603588,20190107,1
603589,20190107,1
603598,20190110,0
603599,20190107,1
603600,20190107,0
603601,20190108,0
603612,20190118,0
603615,20190104,0
603617,20190108,0
603626,20190104,0
603630,20190111,0
603633,20190104,0
603655,20190211,1
603660,20190107,1
603661,20190107,0
603667,20190107,1
603668,20190107,1
603669,20190108,0
603677,20190123,0
603678,20190107,0
603683,20190107,0
603685,20190104,0
603686,20190107,0
603689,20190108,0
603690,20190107,0
603698,20190102,0
603701,20190107,0
603707,20190116,1
603708,20190107,1
603718,20190109,0
603721,20190107,1
603722,20190211,1
603727,20190108,0
603737,20190109,1
603757,20190108,0
603758,20190104,0
603766,20190115,1
603767,20190107,0
603768,20190114,0
603776,20190107,0
603777,20190107,0
603789,20190102,0
603797,20190107,0
603799,20190211,1
603800,20190107,0
603803,20190109,0
603809,20190104,0
603818,20190107,0
603825,20190201,1
603826,20190111,0
603828,20190102,1
603829,20190107,0
603838,20190211,1
603843,20190109,0
603855,20190103,0
603856,20190201,1
603859,20190104,0
603860,20190111,0
603866,20190104,1
603869,20190107,0
603871,20190107,1
603878,20190107,1
603880,20190115,0
603881,20190107,0
603883,20190116,1
603887,20190107,0
603888,20190104,1
603889,20190104,0
603901,20190104,0
603903,20190121,0
603918,20190107,0
603919,20190115,0
603926,20190109,0
603929,20190104,0
603933,20190211,1
603936,20190104,0
603937,20190107,0
603939,20190116,1
603958,20190108,0
603963,20190104,0
603966,20190111,0
603968,20190107,0
603978,20190107,0
603979,20190107,0
603980,20190107,0
603986,20190118,1
603987,20190104,0
603991,20190104,0
603996,20190107,0
603998,20190107,0
603999,20190108,0
